Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2013","2013","No","3000000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2014","2014","No","2980000","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2015","2015","No","2955217","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2016","2016","No","2936838","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2017","2017","No","2923459","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2018","2018","No","2921149","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2019","2019","No","2923634","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2020","2020","No","3014247","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2021","2021","No","3005949","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2022","2022","No","3009496","I","Imputed value",""
"QCL","Crops and livestock products","032","Argentina","5114","Stocks","02196","Bees","2023","2023","No","3013042","I","Imputed value",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","1992","1992","No","131100","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","1993","1993","No","80000","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","1994","1994","No","87000","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","1995","1995","No","93000","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","1996","1996","No","90000","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","1997","1997","No","73000","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","1998","1998","No","60000","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","1999","1999","No","45919","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2000","2000","No","49703","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2001","2001","No","50811","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2002","2002","No","52458","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2003","2003","No","52987","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2004","2004","No","77712","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2005","2005","No","94184","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2006","2006","No","113051","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2007","2007","No","154631","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2008","2008","No","169655","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2009","2009","No","183056","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2010","2010","No","196112","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2011","2011","No","203647","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2012","2012","No","209800","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2013","2013","No","222189","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2014","2014","No","241416","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2015","2015","No","235214","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2016","2016","No","245396","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2017","2017","No","237303","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2018","2018","No","236242","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2019","2019","No","237941","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2020","2020","No","228152","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2021","2021","No","233196","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2022","2022","No","208818","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2023","2023","No","206853","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1961","1961","No","323447","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1962","1962","No","347092","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1963","1963","No","303347","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1964","1964","No","339609","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1965","1965","No","326000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1966","1966","No","310223","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1967","1967","No","318913","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1968","1968","No","360238","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1969","1969","No","301073","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1970","1970","No","367943","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1971","1971","No","375570","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1972","1972","No","384000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1973","1973","No","395393","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1974","1974","No","409238","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1975","1975","No","491354","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1976","1976","No","497037","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1977","1977","No","492942","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1978","1978","No","478617","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1979","1979","No","501153","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1980","1980","No","510812","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1981","1981","No","530907","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1982","1982","No","551518","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1983","1983","No","537000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1984","1984","No","530000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1985","1985","No","553000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1986","1986","No","560000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1987","1987","No","364000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1988","1988","No","366000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1989","1989","No","405000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1990","1990","No","405000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1991","1991","No","384000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1992","1992","No","366000","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","1993","1993","No","361678","A","Official figure",""
